timestamp,speed,latitude,longitude,ride_id
1771109315773,39.669684219360356,49.2387736,-122.9216691,3
1771109316176,31.599271774291992,49.2387148,-122.9217764,3
1771109317081,22.59609432220459,49.2386732,-122.9218609,3
1771109318112,19.389116477966308,49.2386399,-122.921927,3
1771109319182,17.792126655578613,49.2386109,-122.921986,3
1771109321121,12.571774578094482,49.2385631,-122.9220757,3
1771109323171,8.804176425933838,49.2385336,-122.9221352,3
1771109325083,17.07224063873291,49.238499,-122.9222069,3
1771109326134,19.231855773925783,49.2384712,-122.9222629,3
1771109327110,20.503178215026857,49.2384427,-122.9223248,3
1771109328172,23.7686616897583,49.2384077,-122.9223931,3
1771109329086,26.772090339660647,49.2383683,-122.9224721,3
1771109330103,29.259369277954104,49.2383282,-122.9225582,3
1771109331087,30.89553909301758,49.2382853,-122.922651,3
1771109332093,33.54850387573242,49.2382396,-122.9227532,3
1771109333074,35.73416862487793,49.2381887,-122.9228613,3
1771109334099,37.60991592407227,49.2381375,-122.9229769,3
1771109335116,39.22507095336914,49.2380852,-122.9230985,3
1771109336129,40.61842575073242,49.2380307,-122.9232252,3
1771109337120,41.68365669250488,49.2379743,-122.9233571,3
1771109338144,40.516259765625,49.2379183,-122.9234903,3
1771109339153,39.20562171936035,49.2378666,-122.9236222,3
1771109340121,38.76111831665039,49.2378167,-122.9237499,3
1771109341145,38.86339073181153,49.2377682,-122.9238782,3
1771109342107,40.55787048339844,49.2377213,-122.924012,3
1771109343083,40.12081031799317,49.2376737,-122.9241473,3
1771109344101,37.71014556884766,49.2376278,-122.9242778,3
1771109345108,34.44042549133301,49.2375866,-122.9243992,3
1771109346132,30.629608154296875,49.23755,-122.9245074,3
1771109347278,28.493436813354492,49.2375139,-122.9246096,3
1771109348095,27.494671440124513,49.2374816,-122.9246997,3
1771109349082,26.80172939300537,49.2374499,-122.9247888,3
1771109350085,28.8798397064209,49.2374204,-122.9248811,3
1771109351144,31.897001266479492,49.2373878,-122.9249831,3
1771109352119,34.29477081298828,49.2373529,-122.9250982,3
1771109353158,36.422668075561525,49.2373152,-122.9252191,3
1771109354129,38.14551315307617,49.2372755,-122.9253491,3
1771109355104,36.71152267456055,49.2372383,-122.9254785,3
1771109356134,37.37695770263672,49.2372033,-122.9256104,3
1771109357095,39.13177299499512,49.2371663,-122.9257459,3
1771109358090,39.98486824035645,49.2371289,-122.9258872,3
1771109359095,38.68739318847656,49.2370922,-122.9260305,3
1771109360090,35.69850425720215,49.2370581,-122.9261665,3
1771109361143,33.08164672851563,49.2370269,-122.926291,3
1771109362127,30.58036880493164,49.2370003,-122.9264085,3
1771109363083,27.546296882629395,49.2369754,-122.926513,3
1771109364122,25.124917030334473,49.2369521,-122.9266069,3
1771109365096,23.302304077148438,49.2369337,-122.9266968,3
1771109366070,21.85912799835205,49.2369172,-122.9267802,3
1771109367123,20.18217487335205,49.2369007,-122.9268523,3
1771109368163,18.35072479248047,49.2368867,-122.9269205,3
1771109370130,14.554893493652344,49.2368621,-122.9270433,3
1771109372131,4.805294609069825,49.2368455,-122.9271178,3
1771109379152,13.915266036987305,49.2368267,-122.9272199,3
1771109381236,20.262012863159182,49.2368009,-122.927348,3
1771109382121,16.584967803955077,49.2367865,-122.9274192,3
1771109384106,8.686467361450196,49.2367701,-122.9275166,3
1771109387166,5.978264951705933,49.2367511,-122.9275895,3
1771109390108,9.90950403213501,49.2367403,-122.9276674,3
1771109392149,13.713680648803711,49.2367236,-122.9277565,3
1771109394196,18.86275291442871,49.236704,-122.9278728,3
1771109395222,22.205865097045898,49.236692,-122.9279488,3
1771109396099,25.17250156402588,49.23668,-122.9280341,3
1771109397134,27.806145858764648,49.2366637,-122.9281321,3
1771109398115,30.118218612670898,49.2366457,-122.9282375,3
1771109399132,30.089915084838868,49.2366281,-122.9283533,3
1771109400121,31.273328018188476,49.2366109,-122.9284709,3
1771109401126,33.91082611083984,49.2365941,-122.9285938,3
1771109402080,35.974264526367186,49.2365761,-122.9287203,3
1771109403172,38.046993255615234,49.2365607,-122.9288563,3
1771109404126,38.9969295501709,49.2365415,-122.9290018,3
1771109405205,37.99438247680664,49.2365251,-122.9291471,3
1771109406123,39.254692840576176,49.2365082,-122.9292913,3
1771109407159,38.78490371704102,49.2364937,-122.929437,3
1771109408108,37.54222297668457,49.2364832,-122.92958,3
1771109409119,35.978569793701176,49.2364727,-122.929718,3
1771109410169,34.59872817993164,49.2364638,-122.929848,3
1771109411157,33.43129692077637,49.2364539,-122.9299763,3
1771109412167,31.991119766235354,49.2364462,-122.9301026,3
1771109413157,30.5586296081543,49.2364388,-122.930221,3
1771109414139,29.270187377929688,49.2364307,-122.9303348,3
1771109415176,26.96272716522217,49.2364251,-122.9304447,3
1771109416186,23.774328231811523,49.236421,-122.9305403,3
1771109417153,20.887960624694824,49.2364169,-122.9306263,3
1771109418104,18.513737869262695,49.2364152,-122.9306994,3
1771109420148,15.452500534057618,49.2364074,-122.9308255,3
1771109422144,13.892965507507325,49.2364038,-122.9309405,3
1771109424065,14.451683807373048,49.2363996,-122.9310441,3
1771109426118,19.921316528320315,49.2363942,-122.9311785,3
1771109427143,22.108311653137207,49.2363919,-122.9312585,3
1771109428182,24.075235176086426,49.23639,-122.931347,3
1771109429160,26.80323486328125,49.2363882,-122.9314399,3
1771109430092,29.03511772155762,49.2363869,-122.9315454,3
1771109431130,31.368442153930665,49.2363869,-122.9316578,3
1771109432151,32.34199562072754,49.2363861,-122.9317814,3
1771109433119,30.81669845581055,49.2363855,-122.9318999,3
1771109434148,29.461579513549804,49.2363856,-122.9320158,3
1771109435093,28.11739196777344,49.2363883,-122.932126,3
1771109436089,26.896716499328615,49.2363907,-122.9322309,3
1771109437139,27.021734046936036,49.2363921,-122.9323351,3
1771109438174,28.916369247436524,49.2363946,-122.9324433,3
1771109439128,31.019444274902344,49.2363977,-122.9325622,3
1771109440154,32.29902534484864,49.2364011,-122.9326852,3
1771109441163,32.84366226196289,49.2364044,-122.9328089,3
1771109442147,33.27588157653809,49.2364137,-122.9329309,3
1771109443136,34.810462188720706,49.2364226,-122.9330605,3
1771109444086,35.922951507568364,49.2364316,-122.933195,3
1771109445140,35.63548049926758,49.2364385,-122.9333317,3
1771109446096,34.552177047729494,49.2364473,-122.9334662,3
1771109447080,33.25837211608887,49.2364543,-122.9335976,3
1771109448067,32.48560752868652,49.2364639,-122.9337211,3
1771109449108,30.323213195800783,49.2364706,-122.9338415,3
1771109450110,27.317595863342287,49.2364795,-122.9339547,3
1771109451121,24.64244899749756,49.2364872,-122.934054,3
1771109452103,22.94278678894043,49.2364935,-122.9341454,3
1771109453188,21.686548233032227,49.2364999,-122.9342311,3
1771109454130,20.93140983581543,49.2365028,-122.9343129,3
1771109455248,21.862708854675294,49.2365076,-122.9343942,3
1771109456232,24.418576812744142,49.2365135,-122.9344835,3
1771109457303,26.58794918060303,49.2365214,-122.9345806,3
1771109458320,28.594466400146484,49.2365298,-122.9346843,3
1771109459196,30.98339881896973,49.236537,-122.9347959,3
1771109460180,33.02594261169434,49.2365454,-122.9349184,3
1771109461223,34.32707748413086,49.2365524,-122.935044,3
1771109462189,34.34701766967773,49.2365608,-122.9351757,3
1771109463193,33.49267272949219,49.2365674,-122.9353039,3
1771109464183,32.817796325683595,49.2365764,-122.9354291,3
1771109465081,34.221395874023436,49.2365847,-122.9355543,3
1771109466116,35.883211898803715,49.2365937,-122.9356858,3
1771109467149,35.722904205322266,49.2366016,-122.9358233,3
1771109468107,35.18155975341797,49.2366112,-122.9359605,3
1771109469187,35.11296730041504,49.2366222,-122.9360923,3
1771109470072,34.32255249023438,49.2366327,-122.9362258,3
1771109471089,33.39572525024414,49.2366412,-122.9363559,3
1771109472160,32.43068618774414,49.2366508,-122.9364824,3
1771109473116,29.985304641723634,49.2366587,-122.9366003,3
1771109474096,28.919799041748046,49.2366664,-122.9367102,3
1771109475258,26.136998176574707,49.2366723,-122.9368168,3
1771109476152,21.379931831359865,49.2366766,-122.9369069,3
1771109477322,17.673386764526366,49.2366813,-122.9369781,3
1771109479104,14.66788101196289,49.2366873,-122.9370976,3
1771109481101,16.170693969726564,49.236697,-122.9372083,3
1771109482208,18.843767166137695,49.2367021,-122.9372767,3
1771109483160,19.0606595993042,49.2367056,-122.9373494,3
1771109484099,18.87810459136963,49.236709,-122.9374213,3
1771109485244,19.677013206481934,49.2367148,-122.9374931,3
1771109486086,21.430609703063965,49.2367205,-122.9375714,3
1771109487116,24.996234512329103,49.236726,-122.9376605,3
1771109488078,25.870988273620608,49.2367357,-122.937756,3
1771109489122,25.62967185974121,49.2367424,-122.9378555,3
1771109490098,23.7756929397583,49.2367482,-122.9379491,3
1771109491167,20.246987342834473,49.2367534,-122.9380313,3
1771109493134,7.452222919464112,49.2367574,-122.9381313,3
1771109496107,9.180737972259521,49.2367618,-122.938211,3
1771109498179,15.52756290435791,49.2367724,-122.9383045,3
1771109500577,22.27031879425049,49.2367843,-122.9384462,3
1771109501114,24.849524116516115,49.2367901,-122.9385356,3
1771109502119,26.240688514709472,49.2367953,-122.9386332,3
1771109503119,26.342301750183108,49.2368019,-122.9387316,3
1771109504113,25.082247161865237,49.2368079,-122.9388276,3
1771109505164,25.77315673828125,49.2368155,-122.9389245,3
1771109506097,28.446667671203613,49.2368257,-122.9390262,3
1771109507129,30.86455421447754,49.2368357,-122.9391384,3
1771109508098,32.723320770263676,49.236844,-122.939259,3
1771109509134,34.58134918212891,49.2368511,-122.9393848,3
1771109510116,35.85692024230957,49.2368611,-122.9395157,3
1771109511167,37.7302059173584,49.2368699,-122.9396596,3
1771109512116,39.82116165161133,49.2368787,-122.9398072,3
1771109513121,39.808431243896486,49.2368872,-122.9399602,3
1771109514111,39.39869270324707,49.2368961,-122.9401076,3
1771109515107,39.65926094055176,49.2369062,-122.9402559,3
1771109516131,40.00668640136719,49.2369157,-122.940408,3
1771109517166,38.99083213806153,49.2369276,-122.9405571,3
1771109518211,35.71202087402344,49.2369372,-122.9406972,3
1771109519187,30.277431106567384,49.2369453,-122.9408229,3
1771109520101,24.29901638031006,49.2369512,-122.9409244,3
1771109521152,21.025330924987795,49.2369572,-122.9410123,3
1771109522170,17.88892478942871,49.2369621,-122.9410862,3
1771109524192,15.140600395202638,49.2369721,-122.9412074,3
1771109526099,16.461963844299316,49.2369812,-122.9413247,3
1771109528150,21.015953063964844,49.2369919,-122.9414608,3
1771109529093,23.880317115783694,49.2369984,-122.9415467,3
1771109530106,26.472034835815432,49.237005,-122.9416436,3
1771109531129,28.81186180114746,49.2370104,-122.9417466,3
1771109532174,31.15763168334961,49.2370178,-122.9418602,3
1771109533105,32.53692741394043,49.2370257,-122.9419783,3
1771109534080,33.22549896240235,49.2370354,-122.9421044,3
1771109535091,33.950967407226564,49.2370445,-122.942231,3
1771109536082,35.753930282592776,49.2370531,-122.9423628,3
1771109537133,37.41009864807129,49.2370626,-122.9425037,3
1771109538101,38.35705146789551,49.2370736,-122.9426473,3
1771109539109,38.95042304992676,49.2370824,-122.9427925,3
1771109540112,40.32762794494629,49.2370931,-122.942944,3
1771109541145,41.20555572509766,49.2371044,-122.9430972,3
1771109542311,41.53760032653809,49.2371153,-122.9432568,3
1771109543175,41.595295715332036,49.237127,-122.9434147,3
1771109544106,41.927848434448244,49.2371401,-122.9435734,3
1771109545100,42.12090225219727,49.2371543,-122.9437313,3
1771109546190,41.36650543212891,49.2371692,-122.9438889,3
1771109547129,40.08380355834961,49.2371846,-122.944039,3
1771109548096,36.42858352661133,49.2372019,-122.944187,3
1771109549128,31.407889938354494,49.2372177,-122.9443155,3
1771109550080,25.17920150756836,49.2372312,-122.9444245,3
1771109551122,21.6152006149292,49.2372416,-122.9445163,3
1771109552291,19.080850410461426,49.2372504,-122.9445961,3
1771109553109,17.73750400543213,49.2372584,-122.9446671,3
1771109554131,20.168862533569335,49.2372675,-122.9447373,3
1771109555150,23.3900505065918,49.2372781,-122.9448202,3
1771109556127,23.06424922943115,49.2372892,-122.9449065,3
1771109557112,22.97637405395508,49.2372992,-122.9449909,3
1771109558095,23.641797065734863,49.2373101,-122.9450802,3
1771109559107,22.77674732208252,49.2373217,-122.94517,3
1771109560188,22.542166900634765,49.2373334,-122.9452529,3
1771109561126,21.29484272003174,49.2373444,-122.9453354,3
1771109562080,19.345775413513184,49.2373554,-122.9454083,3
1771109563087,17.221920776367188,49.2373657,-122.9454762,3
1771109565177,19.428457832336427,49.2373848,-122.945611,3
1771109566127,21.619632911682128,49.2373987,-122.9456842,3
1771109567140,22.00799446105957,49.2374115,-122.9457644,3
1771109568113,22.521869659423828,49.2374263,-122.9458447,3
1771109569174,23.141562080383302,49.2374407,-122.9459307,3
1771109570229,24.335901260375977,49.237456,-122.9460169,3
1771109571093,25.702914619445803,49.237473,-122.9461096,3
1771109572171,26.7019495010376,49.2374908,-122.9462043,3
1771109573093,26.352709579467774,49.2375101,-122.9463015,3
1771109574105,25.87994899749756,49.2375292,-122.9463953,3
1771109575096,26.9416934967041,49.2375487,-122.9464933,3
1771109576215,28.171523666381837,49.2375677,-122.9465923,3
1771109577099,29.263241958618163,49.2375888,-122.9466959,3
1771109578157,30.273393630981445,49.2376101,-122.9468019,3
1771109579132,31.034560775756837,49.2376331,-122.946912,3
1771109580108,30.934846115112304,49.2376579,-122.9470243,3
1771109581084,29.740230560302734,49.2376822,-122.947134,3
1771109582119,28.354480361938478,49.2377036,-122.9472408,3
1771109583129,27.03244571685791,49.2377232,-122.9473445,3
1771109584093,25.834487915039062,49.2377427,-122.9474426,3
1771109585136,24.79457187652588,49.2377605,-122.9475351,3
1771109586082,23.46811008453369,49.2377791,-122.9476235,3
1771109587131,22.593148612976076,49.2377981,-122.947709,3
1771109588092,21.178730964660645,49.237817,-122.947788,3
1771109589150,22.059882545471194,49.2378377,-122.9478653,3
1771109590127,23.443756484985354,49.2378577,-122.947952,3
1771109591117,23.620849227905275,49.2378784,-122.948037,3
1771109592139,22.282819175720217,49.2378983,-122.9481159,3
1771109593110,21.560481834411622,49.2379196,-122.948187,3
1771109594113,21.63307914733887,49.2379417,-122.9482623,3
1771109595160,21.12352809906006,49.2379618,-122.9483392,3
1771109596121,20.65832405090332,49.2379789,-122.948412,3
1771109597126,20.557769966125488,49.2379989,-122.9484821,3
1771109598116,20.94074993133545,49.2380179,-122.9485591,3
1771109599147,21.69111442565918,49.2380376,-122.9486374,3
1771109600130,23.003300857543945,49.2380599,-122.9487162,3
1771109601112,22.88690242767334,49.2380838,-122.9487952,3
1771109602099,21.5178617477417,49.2381065,-122.9488744,3
1771109603144,20.183834838867188,49.238128,-122.948952,3
1771109604148,18.90546741485596,49.238149,-122.949023,3
1771109606246,16.010842895507814,49.238184,-122.9491413,3
1771109608171,17.873780822753908,49.2382168,-122.9492505,3
1771109609155,21.75857219696045,49.2382385,-122.9493223,3
1771109610163,24.40272388458252,49.2382606,-122.9494011,3
1771109611082,24.84016857147217,49.2382844,-122.9494844,3
1771109612201,20.97886562347412,49.2383075,-122.9495611,3
1771109613090,18.656506919860842,49.2383267,-122.9496296,3
1771109615088,16.057012939453127,49.2383608,-122.9497486,3
1771109617140,18.31073627471924,49.2383982,-122.9498679,3
1771109618162,19.44199333190918,49.2384194,-122.949933,3
1771109619158,19.70336151123047,49.2384416,-122.9500016,3
1771109620114,19.141903495788576,49.2384627,-122.9500681,3
1771109621159,19.678879165649416,49.2384832,-122.9501302,3
1771109622106,21.068677139282226,49.2385022,-122.9501986,3
1771109623083,24.772698783874514,49.2385235,-122.9502754,3
1771109624116,27.895269012451173,49.2385515,-122.9503636,3
1771109625185,30.183638763427734,49.2385806,-122.9504642,3
1771109626132,31.790825271606447,49.2386139,-122.9505726,3
1771109627096,31.92535972595215,49.2386451,-122.9506857,3
1771109628111,32.325052642822264,49.2386787,-122.9507993,3
1771109629112,35.49290885925293,49.2387134,-122.9509149,3
1771109630131,39.082162857055664,49.2387528,-122.951042,3
1771109631157,42.765885543823245,49.2387938,-122.9511818,3
1771109632161,47.31394386291504,49.2388407,-122.9513397,3
1771109633166,51.49746551513672,49.2388924,-122.951512,3
1771109634236,55.84197463989258,49.2389474,-122.9516985,3
1771109635111,59.36533126831055,49.239006,-122.9519023,3
1771109636095,63.162357330322266,49.2390691,-122.9521162,3
1771109637098,66.7423484802246,49.2391386,-122.9523415,3
1771109638108,69.42230529785157,49.2392114,-122.9525759,3
1771109639104,72.014501953125,49.2392842,-122.952822,3
1771109640117,74.344482421875,49.2393602,-122.9530784,3
1771109641161,76.40180282592773,49.2394398,-122.9533427,3
1771109642086,78.12618255615234,49.2395207,-122.9536094,3
1771109643128,80.05444107055665,49.2396058,-122.9538836,3
1771109644121,81.39399032592773,49.2396925,-122.9541632,3
1771109645125,82.6875617980957,49.2397793,-122.9544462,3
1771109646165,82.10822525024415,49.2398685,-122.9547319,3
1771109647184,82.48366928100586,49.2399557,-122.955015,3
1771109648079,83.79540939331055,49.2400434,-122.9553033,3
1771109649094,84.86006011962891,49.2401265,-122.9555929,3
1771109650084,85.9821144104004,49.240213,-122.9558892,3
1771109651101,86.84271469116212,49.2403,-122.956189,3
1771109652108,88.2912208557129,49.2403879,-122.9564938,3
1771109653112,89.63819961547851,49.2404786,-122.9568035,3
1771109654174,91.05313568115234,49.2405689,-122.9571232,3
1771109655138,92.40943908691406,49.240656,-122.9574461,3
1771109656139,93.54115447998048,49.2407415,-122.957777,3
1771109657095,92.97285919189453,49.2408234,-122.9581122,3
1771109658163,92.78125076293945,49.2409048,-122.9584439,3
1771109659155,93.90609970092774,49.2409836,-122.9587769,3
1771109660162,94.7295524597168,49.2410632,-122.959116,3
1771109661108,93.65142288208008,49.2411371,-122.9594547,3
1771109662102,92.81161422729492,49.2412089,-122.9597922,3
1771109663086,93.53917007446289,49.2412783,-122.9601284,3
1771109664113,94.64110565185547,49.2413467,-122.960475,3
1771109665128,96.03276443481445,49.2414134,-122.9608236,3
1771109666126,97.40628204345704,49.2414805,-122.9611784,3
1771109667096,98.40550918579102,49.241548,-122.9615376,3
1771109668099,99.57285461425782,49.241618,-122.9618999,3
1771109669107,100.37965621948243,49.2416876,-122.9622649,3
1771109670093,100.86600036621094,49.2417602,-122.9626348,3
1771109671136,99.98815841674805,49.2418349,-122.963,3
1771109672111,98.49222564697266,49.2419133,-122.9633536,3
1771109673133,97.70846099853516,49.2419958,-122.9637012,3
1771109674133,97.74145431518555,49.2420842,-122.9640483,3
1771109675163,97.57273178100586,49.2421836,-122.9643919,3
1771109676167,97.80117187500001,49.2422929,-122.9647295,3
1771109677174,98.06237182617188,49.2424108,-122.9650548,3
1771109678123,97.83621139526367,49.2425352,-122.9653735,3
1771109679152,97.71560897827149,49.2426668,-122.9656916,3
1771109680127,97.96834259033203,49.2428043,-122.9660032,3
1771109681154,98.59760513305665,49.2429508,-122.966305,3
1771109682122,99.36384658813476,49.2431031,-122.9665968,3
1771109683153,99.90382461547851,49.2432644,-122.9668867,3
1771109684174,100.23159484863281,49.2434346,-122.9671692,3
1771109685092,100.73374557495117,49.2436092,-122.967439,3
1771109686115,101.13623657226563,49.2437938,-122.9676987,3
1771109687143,101.92129211425781,49.2439872,-122.967951,3
1771109688128,102.55773696899415,49.2441879,-122.9681893,3
1771109689201,103.11245727539062,49.2443941,-122.9684209,3
1771109690123,103.83388137817383,49.2446072,-122.9686435,3
1771109691147,104.67884674072266,49.244825,-122.9688582,3
1771109692116,105.60330505371094,49.2450492,-122.9690691,3
1771109693141,106.299755859375,49.2452773,-122.9692753,3
1771109694126,106.98405303955079,49.2455074,-122.969477,3
1771109695156,107.63541870117187,49.2457398,-122.9696831,3
1771109696120,108.21708297729492,49.2459689,-122.9698922,3
1771109697096,108.96759338378907,49.2462032,-122.9701032,3
1771109698102,109.4384880065918,49.2464385,-122.9703148,3
1771109699097,108.11612548828126,49.2466763,-122.9705211,3
1771109700106,106.3375831604004,49.2469091,-122.9707246,3
1771109701115,105.96095809936524,49.2471378,-122.9709278,3
1771109702118,106.40430450439453,49.2473672,-122.9711313,3
1771109703176,106.91431732177735,49.2475978,-122.9713356,3
1771109704120,107.14043655395508,49.247829,-122.9715384,3
1771109705099,107.30370025634765,49.2480612,-122.9717434,3
1771109706144,107.78157806396484,49.2482954,-122.9719495,3
1771109707106,108.04623870849609,49.2485282,-122.9721575,3
1771109708132,108.24564743041992,49.2487603,-122.97237,3
1771109709146,108.51872634887695,49.2489931,-122.9725834,3
1771109710134,108.9308578491211,49.2492282,-122.9727899,3
1771109711147,107.8987403869629,49.2494633,-122.9729935,3
1771109712094,106.02016067504883,49.2496962,-122.9731969,3
1771109713125,104.2692970275879,49.2499218,-122.9733955,3
1771109714112,102.79464340209961,49.250146,-122.9735949,3
1771109715207,102.00106658935547,49.2503657,-122.9737904,3
1771109716182,102.0703353881836,49.2505852,-122.9739869,3
1771109717084,102.32475814819337,49.2508071,-122.974185,3
1771109718161,102.5965187072754,49.2510302,-122.9743825,3
1771109719117,102.81503677368164,49.2512512,-122.9745791,3
1771109720114,102.25419845581055,49.2514733,-122.9747741,3
1771109721223,101.60134963989258,49.2516936,-122.9749671,3
1771109722107,101.26238708496093,49.2519134,-122.9751611,3
1771109723142,101.7861946105957,49.2521338,-122.9753553,3
1771109724133,102.1377571105957,49.2523547,-122.9755519,3
1771109725168,102.73590087890625,49.2525753,-122.9757497,3
1771109726142,102.99607772827149,49.2527975,-122.9759473,3
1771109727096,103.31956329345704,49.2530202,-122.976145,3
1771109728196,103.45959091186523,49.2532451,-122.9763431,3
1771109729105,103.66261825561524,49.2534677,-122.976547,3
1771109730099,103.25617218017578,49.2536912,-122.976748,3
1771109731137,103.25716781616211,49.2539129,-122.9769441,3
1771109732221,103.53990097045899,49.2541353,-122.9771398,3
1771109733134,103.47930450439453,49.2543604,-122.9773374,3
1771109734163,102.09238357543946,49.2545822,-122.977532,3
1771109735154,100.82936782836914,49.2548007,-122.977727,3
1771109736136,100.53735809326172,49.2550119,-122.977929,3
1771109737118,101.3339012145996,49.2552223,-122.9781431,3
1771109738075,102.14789199829102,49.2554275,-122.9783722,3
1771109739121,102.72213363647461,49.2556259,-122.9786196,3
1771109740130,103.17519607543946,49.2558195,-122.9788792,3
1771109741108,102.35083694458008,49.2560052,-122.9791521,3
1771109742127,101.11670837402345,49.2561821,-122.9794342,3
1771109743111,100.05863571166992,49.2563492,-122.9797202,3
1771109744128,99.3896987915039,49.2565095,-122.9800127,3
1771109745216,99.29768829345703,49.2566613,-122.9803088,3
1771109746127,100.00457611083985,49.2568035,-122.9806196,3
