timestamp,x,y,z,ride_id
1771107923098,0.490501344203949,-0.8469448089599609,0.5542725324630737,2
1771107923556,0.490501344203949,-0.8469448089599609,0.5542725324630737,2
1771107923744,-0.39398810267448425,0.38866233825683594,0.5750045776367188,2
1771107923787,-0.39398810267448425,0.38866233825683594,0.5750045776367188,2
1771107923890,1.1384626626968384,-1.0143508911132812,0.3188934326171875,2
1771107923990,-0.08402897417545319,0.5326681137084961,0.36093878746032715,2
1771107924098,0.7427498698234558,-0.2028522491455078,1.0747525691986084,2
1771107924207,0.4202542006969452,0.3537282943725586,-0.17162227630615234,2
1771107924315,0.365317165851593,0.9964580535888672,-0.11246299743652344,2
1771107924427,-0.35890263319015503,-0.9553165435791016,-0.22663664817810059,2
1771107924532,-0.4829230010509491,0.013364791870117188,0.5257728099822998,2
1771107924641,-0.020351573824882507,0.8817691802978516,-0.6364645957946777,2
1771107924749,-0.4245021343231201,0.6046295166015625,-0.3177025318145752,2
1771107924858,0.11598210036754608,-0.6855754852294922,0.6221134662628174,2
1771107924995,-0.27342820167541504,-0.6967620849609375,-0.7322280406951904,2
1771107925066,-1.402109980583191,0.9978771209716797,-1.5801821947097778,2
1771107925176,-0.1430153250694275,-0.2654085159301758,-0.1504819393157959,2
1771107925283,0.159028559923172,-0.8507061004638672,-0.10440969467163086,2
1771107925383,-0.5773833394050598,0.9110565185546875,-2.974632501602173,2
1771107925492,-1.1373529434204102,-0.19509506225585938,-1.6275899410247803,2
1771107925600,-1.1400189399719238,-0.8936433792114258,0.07937955856323242,2
1771107925708,-0.8473895788192749,-0.015007972717285156,0.7335898876190186,2
1771107925808,0.4385940730571747,0.6362190246582031,-1.4404830932617188,2
1771107925916,0.5773635506629944,-0.36862754821777344,0.32440185546875,2
1771107926025,-0.45727649331092834,-0.7087583541870117,-1.3105002641677856,2
1771107926125,-0.4688459038734436,0.34758567810058594,-0.5042083263397217,2
1771107926233,-0.3954645097255707,-1.5226097106933594,-0.45131611824035645,2
1771107926343,-0.3390686511993408,-0.5451622009277344,0.4349651336669922,2
1771107926451,0.619583785533905,0.7141885757446289,-0.9448733329772949,2
1771107926559,-0.57606041431427,-0.26342010498046875,-1.050201654434204,2
1771107926659,0.1989201307296753,0.08785533905029297,-1.5133776664733887,2
1771107926768,0.0970749706029892,0.30945682525634766,0.9130251407623291,2
1771107926877,0.5013160109519958,-0.3772439956665039,0.42681384086608887,2
1771107926996,-1.3978400230407715,-0.4342374801635742,-1.1359279155731201,2
1771107927114,-1.2874137163162231,-0.41205883026123047,-0.8181569576263428,2
1771107927200,-0.4080660939216614,-0.5054426193237305,-0.7415997982025146,2
1771107927310,1.1802304983139038,-0.493927001953125,-0.5692524909973145,2
1771107927418,-0.44428810477256775,0.4660606384277344,0.2736077308654785,2
1771107927526,0.49808597564697266,-0.019403457641601562,-0.43307673931121826,2
1771107927634,-0.4979965388774872,-0.7686147689819336,0.19515788555145264,2
1771107927743,0.3762408494949341,0.4554634094238281,0.6801958084106445,2
1771107927851,0.07564415037631989,1.03460693359375,-1.3612943887710571,2
1771107927960,-1.3610223531723022,0.2934083938598633,-1.5094538927078247,2
1771107928068,-0.16635194420814514,-1.3065385818481445,-0.08356010913848877,2
1771107928178,-0.12551909685134888,0.8095674514770508,-0.31064724922180176,2
1771107928285,-0.2934151291847229,0.4450387954711914,0.6541589498519897,2
1771107928393,0.09201034903526306,-0.03876018524169922,0.04298555850982666,2
1771107928502,-0.53423672914505,0.6031265258789062,0.5754523277282715,2
1771107928611,-0.2612088620662689,0.16468334197998047,-0.1808772087097168,2
1771107928718,0.5053958296775818,0.6213350296020508,0.6870403289794922,2
1771107928827,0.6416723132133484,1.1009521484375,0.2595987319946289,2
1771107928935,0.1024114340543747,-0.3186511993408203,1.535211443901062,2
1771107929045,-1.0464509725570679,-1.8295254707336426,0.21525168418884277,2
1771107929144,0.14850178360939026,0.0423736572265625,-1.2333459854125977,2
1771107929252,0.20055511593818665,0.0819711685180664,-2.0493099689483643,2
1771107929361,-0.10675811767578125,0.8038597106933594,0.19400954246520996,2
1771107929462,0.3339996337890625,-0.29444122314453125,0.9058300256729126,2
1771107929569,-0.4825252890586853,0.3095703125,-0.25947463512420654,2
1771107929671,-0.6459673047065735,0.6728744506835938,0.23870909214019775,2
1771107929779,-0.38574129343032837,0.4150533676147461,-0.6035213470458984,2
1771107929878,-0.16925905644893646,-0.18426132202148438,-0.8895913362503052,2
1771107930008,-0.4501555562019348,-0.34989070892333984,1.0641180276870728,2
1771107930109,0.7407980561256409,0.6475973129272461,1.2322405576705933,2
1771107930203,-0.33996471762657166,-0.14133739471435547,0.6125215291976929,2
1771107930304,0.21477514505386353,-0.2922096252441406,1.1804250478744507,2
1771107930413,-0.5846683979034424,-1.4006881713867188,-1.2851603031158447,2
1771107930520,0.10068368166685104,-0.4869537353515625,-1.3253953456878662,2
1771107930628,-0.507538914680481,-0.1234588623046875,-1.2812094688415527,2
1771107930729,0.4605943560600281,0.25961971282958984,0.8238996267318726,2
1771107930837,1.3769794702529907,-0.4175910949707031,0.5783159732818604,2
1771107930947,-1.9762167930603027,0.9156551361083984,3.1918158531188965,2
1771107931054,0.5877236723899841,0.7829093933105469,0.8507124185562134,2
1771107931156,0.08475412428379059,0.5812034606933594,-1.0258526802062988,2
1771107931262,0.21491971611976624,0.21636581420898438,2.380004405975342,2
1771107931372,-0.12079973518848419,-0.09770011901855469,1.7067887783050537,2
1771107931481,-0.39697596430778503,-0.6119136810302734,1.3891785144805908,2
1771107931588,0.7547362446784973,-0.6007795333862305,0.9935588836669922,2
1771107931697,-0.49391376972198486,0.28502368927001953,-1.8135699033737183,2
1771107931804,-0.05893576145172119,0.015770912170410156,-0.8675962686538696,2
1771107931913,-0.17910298705101013,0.44716548919677734,-0.43665480613708496,2
1771107932024,-0.4043809473514557,-0.12726497650146484,1.422025203704834,2
1771107932128,-0.42502132058143616,0.05457019805908203,-1.804672360420227,2
1771107932230,0.1360044926404953,0.5943202972412109,-0.10276544094085693,2
1771107932338,0.12271103262901306,-0.6084184646606445,-0.7215143442153931,2
1771107932446,0.12304268777370453,-0.008883476257324219,1.3076597452163696,2
1771107932555,0.09788402915000916,0.8020296096801758,0.6442663669586182,2
1771107932664,-0.021280616521835327,1.0187721252441406,-0.23052358627319336,2
1771107932766,0.41678351163864136,0.1848001480102539,0.12038588523864746,2
1771107932872,-0.11879000067710876,-0.07846641540527344,0.13631057739257812,2
1771107932981,0.8651558756828308,-0.3871498107910156,0.6382324695587158,2
1771107933106,-0.3789883553981781,0.42044734954833984,-0.8726582527160645,2
1771107933189,0.1562880426645279,0.30674171447753906,0.6888511180877686,2
1771107933298,0.021021276712417603,0.07373237609863281,0.012468099594116211,2
1771107933405,0.4821358025074005,-0.5175046920776367,0.23736190795898438,2
1771107933506,-0.6310694217681885,-0.45303916931152344,0.38638901710510254,2
1771107933615,0.23744526505470276,0.3532562255859375,0.3718605041503906,2
1771107933722,-0.5372156500816345,1.2209339141845703,-0.05023527145385742,2
1771107933830,0.264726847410202,0.5275993347167969,0.11278247833251953,2
1771107933939,0.5765414834022522,-0.054558753967285156,1.0284664630889893,2
1771107934043,-0.16375717520713806,-0.9094982147216797,-0.02980208396911621,2
1771107934148,0.2649066746234894,0.14586162567138672,0.5834851264953613,2
1771107934256,0.3197420537471771,-0.06753730773925781,0.48017024993896484,2
1771107934365,-0.14574021100997925,-0.17311954498291016,1.52382493019104,2
1771107934475,0.6703041195869446,-0.3295097351074219,0.4049546718597412,2
1771107934582,0.17144747078418732,0.6906719207763672,-0.36722779273986816,2
1771107934690,0.3955850303173065,0.3524303436279297,-1.2306371927261353,2
1771107934792,-0.6345312595367432,0.2582359313964844,-1.2763304710388184,2
1771107934898,-0.5868237614631653,-1.2016258239746094,0.10315585136413574,2
1771107935007,0.1112205758690834,-0.5738058090209961,2.5997753143310547,2
1771107935123,-0.20196521282196045,-1.0032625198364258,-0.7967896461486816,2
1771107935224,-0.2908111810684204,0.5122842788696289,-0.06856298446655273,2
1771107935333,-0.0842089056968689,0.8861255645751953,-1.040252923965454,2
1771107935441,-0.4759773015975952,0.10519218444824219,-1.8020892143249512,2
1771107935549,0.664625883102417,0.46553516387939453,0.42612218856811523,2
1771107935658,-1.2737901210784912,-0.008108139038085938,-2.851665735244751,2
1771107935766,-0.4313453435897827,-0.14855289459228516,-0.6715214252471924,2
1771107935874,0.32255080342292786,-1.2095718383789062,1.0170490741729736,2
1771107935983,0.7037539482116699,-0.1419963836669922,0.08961939811706543,2
1771107936092,0.22742369771003723,1.8318605422973633,-0.46951913833618164,2
1771107936200,-0.6279749870300293,0.8692750930786133,-1.5231096744537354,2
1771107936300,0.7602295875549316,-0.6764545440673828,1.798309564590454,2
1771107936409,0.18657395243644714,0.1805400848388672,0.831836462020874,2
1771107936517,0.7195757627487183,0.7633533477783203,-0.7202484607696533,2
1771107936625,-0.7306386232376099,-0.14327716827392578,0.16457438468933105,2
1771107936734,0.456671804189682,0.1679220199584961,-0.6888031959533691,2
1771107936834,-0.49669915437698364,1.1054725646972656,-1.8750619888305664,2
