ride_id,t_start,t_end,label,mean_x,mean_y,mean_z,std_x,std_y,std_z,max_x,max_y,max_z,min_x,min_y,min_z,jerk_mean,jerk_std,mag_mean,mag_std,mag_max
2,1771109095573,1771109098685,3,0.22530850172042846,0.0670612176259359,0.5037246942520142,1.3802047581540433,0.9673806775720926,1.4177719505424227,3.7998080253601074,2.760825157165528,4.705174446105957,-2.421433925628662,-2.5576462745666504,-2.384744882583618,25.822236258688903,20.850223547387827,1.8725301370638083,1.2422738493873606,6.648260159343769
2,1771109096641,1771109099753,3,0.22704306120673814,0.13312279383341477,0.40633620421091715,1.4787685404480475,1.0860286247242108,1.74838107924439,3.7998080253601074,2.760825157165528,4.705174446105957,-2.421433925628662,-2.5576462745666504,-2.7437784671783447,30.53052847510467,21.17397080310654,2.178570194227694,1.3250219980533327,6.648260159343769
2,1771109097733,1771109100820,0,0.30535651768247285,-0.0033205032348632294,0.3937290509541829,1.4832770371286927,1.1737153052105558,2.4704319347354513,3.7998080253601074,2.760825157165528,4.705174446105957,-2.421433925628662,-2.5576462745666504,-7.028933525085449,39.704962385701975,24.15727300300876,2.6904375229065582,1.565098669104023,7.1050435058713886
2,1771109098793,1771109101880,0,0.06105153784155846,-0.031126038233439127,0.05364903608957925,0.8633869285675646,0.8397142610503344,2.2704785588911705,2.2879765033721924,1.8563051223754885,4.638766288757324,-1.7664132118225098,-1.578099250793457,-7.028933525085449,31.05641402008246,22.605626999011402,2.0141915584510404,1.5545424950603242,7.1050435058713886
2,1771109099861,1771109102956,0,-0.10783131668965022,-0.1435320536295573,-0.09164011478424074,0.6429727123131809,0.6657697679962129,1.9434848583555324,0.890385627746582,1.1058273315429688,4.638766288757324,-1.7664132118225098,-1.578099250793457,-7.028933525085449,22.595503409892775,22.49625648906119,1.5249097475637954,1.5067482732125075,7.1050435058713886
2,1771109100931,1771109104016,0,-0.04577641934156419,-0.015215174357096356,0.19644850095113117,0.44395460435848333,0.5102736382724778,0.6569568946580954,0.7374455332756042,1.046025276184082,1.7155630588531494,-1.0720726251602173,-1.0085582733154297,-1.4358408451080322,11.097466840132528,8.482455920973637,0.8479235852576764,0.43316348670152915,2.0748849424761975
2,1771109101988,1771109105145,0,-0.0731376126408577,-0.12279694875081382,0.12842785914738972,0.4199450275083237,0.4432437558280614,0.6912487816167106,0.9647555351257324,0.6142044067382812,1.5939464569091797,-0.8813300132751465,-0.9405403137207032,-1.8233911991119385,10.608805480539381,8.6030551600788,0.8230863623604302,0.4335972583412566,2.0427530776768577
2,1771109103070,1771109106146,0,-0.12051807194948197,0.0262783368428548,0.20553931792577107,0.47360468722607046,0.46664297380606573,0.7701268320371267,0.9647555351257324,0.7298831939697266,1.5939464569091797,-1.223930835723877,-0.9405403137207032,-1.8233911991119385,12.956964845134241,9.415856150603389,0.9161612575177516,0.47571083676252307,2.0427530776768577
2,1771109104125,1771109107203,0,-0.14245925744374593,-0.06348129908243817,0.24979873100916544,0.47062122708641113,0.611774292253325,0.9686956170494414,0.9647555351257324,0.7907571792602539,2.118782997131348,-1.223930835723877,-1.8123416900634768,-1.8233911991119385,13.990730264122076,7.114134179338073,1.1070534566791543,0.5966652534791934,2.4965243746664982
2,1771109105227,1771109108284,0,-0.08063041567802429,0.07652184168497721,0.36348822911580403,0.5473094020378217,0.6102039287248516,0.9524882746095369,1.127314209938049,0.8822717666625977,2.118782997131348,-1.223930835723877,-1.8123416900634768,-1.689887285232544,14.683928977260477,6.711481205218683,1.1794242547311022,0.5381305072338772,2.4965243746664982
2,1771109106255,1771109109345,0,0.029054562250773096,0.056575441360473634,0.16943909327189127,0.7424273163208454,0.7164537059400417,1.0306164861478622,1.2896685600280762,1.4341812133789062,2.118782997131348,-1.8587493896484373,-1.8123416900634768,-1.858184099197388,15.586446914697378,8.516197648251593,1.3387335854972868,0.5536702274082029,2.5651313632444346
2,1771109107313,1771109110407,0,0.07484635512034098,0.14854826927185058,-0.17382949988047283,0.7368622098771663,0.5575308006515292,0.8079103492469704,1.2896685600280762,1.4341812133789062,1.45251727104187,-1.8587493896484373,-1.1922812461853027,-1.858184099197388,14.386362572635015,8.319125338336512,1.118342311610173,0.5221017095674167,2.5651313632444346
2,1771109108386,1771109111473,0,0.07743598222732544,0.08673586845397949,-0.22007492383321126,0.6746589627944559,0.5629228605379811,0.6824332779149609,1.2896685600280762,1.4341812133789062,0.778205156326294,-1.8587493896484373,-1.1922812461853027,-1.858184099197388,13.951722002228665,8.308511584863588,1.000498450337541,0.5160779534807317,2.5651313632444346
2,1771109109446,1771109112527,0,0.1923695961634318,0.06982666651407878,0.031132578849792484,0.341690620887913,0.35366623134030795,0.6581735540498079,1.088830828666687,1.0248966217041016,1.7023732662200928,-0.5678759813308716,-0.5839118957519531,-1.175386667251587,10.575980725027017,5.636690017356259,0.7596970204528916,0.3497319958359854,1.7070166256545871
2,1771109110519,1771109113609,0,0.20712753534317016,0.10283438364664714,0.11822474797566732,0.3495727667610638,0.4017813832362099,0.6073984878058605,1.088830828666687,1.0248966217041016,1.7023732662200928,-0.5285601615905762,-0.5839118957519531,-0.830024242401123,10.922926490219854,5.277947060324199,0.7770598078065691,0.3125679797658073,1.7070166256545871
